name,date,country,genre,rating,rating_count,kind,link,subscription,audio,subtitles,description
Ад по соседству,2019,США,"триллер, драма",5.8,8228,film,https://www.kinopoisk.ru/film/1280691/,По подписке Плюс,0,0,0
Отвязные приключения в Лондоне,2017,"США, Великобритания","комедия, криминал",5.8,2540,film,https://www.kinopoisk.ru/film/1008622/,По подписке Плюс,0,0,0
Жили-были,1994,Россия,"мультфильм, короткометражка",5.8,762,film,https://www.kinopoisk.ru/film/481584/,По подписке Плюс,0,0,0
Я — миллиардер,2018,Италия,комедия,5.8,2140,film,https://www.kinopoisk.ru/film/1108741/,По подписке Плюс,0,0,0
Маньяк,2012,"Франция, США",ужасы,5.8,25683,film,https://www.kinopoisk.ru/film/647451/,По подписке Плюс,0,0,0
Кровавая месть,2013,"Великобритания, Пуэрто Рико","триллер, боевик",5.8,7518,film,https://www.kinopoisk.ru/film/646313/,По подписке Плюс,0,0,0
Сокамерники,2011,США,"драма, комедия",5.8,507,film,https://www.kinopoisk.ru/film/502301/,По подписке Плюс,0,0,0
Спирит Непокорный,2021,"США, Япония","мультфильм, комедия",5.8,4992,film,https://www.kinopoisk.ru/film/1322683/,По подписке Плюс,0,0,0
Нас двое,2008,Франция,"фэнтези, комедия",5.8,366,film,https://www.kinopoisk.ru/film/197591/,По подписке Плюс,0,0,0
Нет проблем,2012,Россия,"документальный, короткометражка",5.8,256,film,https://www.kinopoisk.ru/film/951701/,По подписке Плюс,0,0,0
Сельма в городе призраков,2019,Мексика,"мультфильм, фэнтези",5.8,4938,film,https://www.kinopoisk.ru/film/957174/,По подписке Плюс,0,0,0
Кин,2018,"США, Канада","фантастика, драма",5.8,8888,film,https://www.kinopoisk.ru/film/1000742/,По подписке Плюс,0,0,0
Заложники,2017,"Грузия, Польша","драма, триллер",5.8,8221,film,https://www.kinopoisk.ru/film/1007058/,По подписке Плюс,0,0,0
Как быть латинским любовником,2017,"США, Мексика","драма, комедия",5.8,821,film,https://www.kinopoisk.ru/film/975916/,online,0,0,0
Часы с кукушкой,1973,СССР,"мультфильм, короткометражка",5.8,1070,film,https://www.kinopoisk.ru/film/260047/,По подписке Плюс,0,0,0
Бесконечность,2021,США,"фантастика, боевик",5.8,32626,film,https://www.kinopoisk.ru/film/1238476/,online,0,0,0
Конченая,2017,"Ирландия, Великобритания","триллер, драма",5.8,31330,film,https://www.kinopoisk.ru/film/908041/,По подписке Плюс,0,0,0
Гипноз,2020,"Россия, Финляндия","драма, триллер",5.8,7149,film,https://www.kinopoisk.ru/film/1242705/,По подписке Плюс,0,0,0
Холодный расчет,2021,"Великобритания, Китай","триллер, драма",5.8,22090,film,https://www.kinopoisk.ru/film/1320744/,По подписке Плюс,0,0,0
Они,2018,США,"ужасы, триллер",5.8,24094,film,https://www.kinopoisk.ru/film/1021116/,По подписке Плюс,0,0,0
Сарила: Затерянная земля,2013,Канада,"мультфильм, приключения",5.8,1029,film,https://www.kinopoisk.ru/film/675045/,По подписке Плюс,0,0,0
Лондонские поля,2018,"Великобритания, США","триллер, криминал",5.8,15162,film,https://www.kinopoisk.ru/film/463858/,По подписке Плюс,0,0,0
Хороший денек для свадьбы,2011,Великобритания,"драма, мелодрама",5.8,899,film,https://www.kinopoisk.ru/film/602383/,online,0,0,0
Танки,2018,Россия,"приключения, история",5.8,86251,film,https://www.kinopoisk.ru/film/1046545/,По подписке Плюс,0,0,0
Огуречная лошадка,1989,СССР,"мультфильм, короткометражка",5.8,848,film,https://www.kinopoisk.ru/film/452864/,По подписке Плюс,0,0,0
Редкая бабочка,2017,Австралия,драма,5.8,1389,film,https://www.kinopoisk.ru/film/993845/,По подписке Плюс,0,0,0
Ловцы жемчуга,1990,СССР,"мультфильм, комедия",5.8,112,film,https://www.kinopoisk.ru/film/629743/,По подписке Плюс,0,0,0
После нашей эры,2013,США,"фантастика, приключения",5.8,119542,film,https://www.kinopoisk.ru/film/577285/,online,0,0,0
Прогулки с динозаврами 3D,2013,"Великобритания, Австралия",семейный,5.8,6137,film,https://www.kinopoisk.ru/film/572290/,online,0,0,0
Женщина-кошка,2004,США,"фэнтези, боевик",5.8,58110,film,https://www.kinopoisk.ru/film/3523/,online,0,0,0
Вечная красота,2019,Великобритания,"драма, мелодрама",5.8,306,film,https://www.kinopoisk.ru/film/1147254/,online,0,0,0
Гороскоп на удачу,2015,Россия,"комедия, мелодрама",5.8,12914,film,https://www.kinopoisk.ru/film/840231/,По подписке Плюс,0,0,0
Красотки в бегах,2015,США,"боевик, комедия",5.8,34156,film,https://www.kinopoisk.ru/film/770625/,По подписке Плюс,0,0,0
Душа компании,2018,США,комедия,5.8,16120,film,https://www.kinopoisk.ru/film/972642/,online,0,0,0
Секса не будет!!!,2018,США,комедия,5.8,22038,film,https://www.kinopoisk.ru/film/719155/,online,0,0,0
Цензор,2021,Великобритания,"ужасы, детектив",5.8,2346,film,https://www.kinopoisk.ru/film/1309847/,online,0,0,0
Малыш Джо,2019,"Австрия, Великобритания","ужасы, фантастика",5.8,3830,film,https://www.kinopoisk.ru/film/1207523/,По подписке Плюс,0,0,0
Скандинавский форсаж,2014,Норвегия,"боевик, комедия",5.8,5549,film,https://www.kinopoisk.ru/film/788301/,По подписке Плюс,0,0,0
Призраки,2020,Корея Южная,"короткометражка, мультфильм",5.8,343,film,https://www.kinopoisk.ru/film/4402854/,По подписке Плюс,0,0,0
Патруль,2006,Россия,триллер,5.8,349,film,https://www.kinopoisk.ru/film/400143/,По подписке Плюс,0,0,0
Провинциалка,2011,США,"драма, комедия",5.8,7820,film,https://www.kinopoisk.ru/film/479347/,По подписке Плюс,0,0,0
Скуби-Ду 2: Монстры на свободе,2004,"США, Канада","ужасы, фантастика",5.8,17886,film,https://www.kinopoisk.ru/film/6186/,online,0,0,0
Щелкунчик и четыре королевства,2018,"США, Канада","фэнтези, приключения",5.8,52269,film,https://www.kinopoisk.ru/film/975292/,По подписке Плюс,0,0,0
Анна Николь,2007,США,"драма, биография",5.8,528,film,https://www.kinopoisk.ru/film/316351/,По подписке Плюс,0,0,0
Эмоджи фильм,2017,США,"мультфильм, фэнтези",5.8,64378,film,https://www.kinopoisk.ru/film/957805/,По подписке Плюс,0,0,0
Необъяснимое,2017,"США, Великобритания",триллер,5.8,4006,film,https://www.kinopoisk.ru/film/820889/,По подписке Плюс,0,0,0
Виселица,2017,США,"триллер, драма",5.8,5436,film,https://www.kinopoisk.ru/film/775410/,По подписке Плюс,0,0,0
Папины дочки,2007–2013,Россия,"комедия, семейный",5.8,81176,serial,https://www.kinopoisk.ru/film/394047/,По подписке Плюс,0,0,0
Эпидемия,2013,"Испания, Франция","ужасы, фантастика",5.8,14500,film,https://www.kinopoisk.ru/film/711072/,По подписке Плюс,0,0,0
Интергалактик,2021–2021,Великобритания,"фантастика, драма",5.8,827,serial,https://www.kinopoisk.ru/film/1312285/,По подписке Плюс Мульти с Амедиатекой,0,0,0
Маленькие пташки,2020–2020,Великобритания,"мелодрама, драма",5.8,672,serial,https://www.kinopoisk.ru/film/1272748/,По подписке Плюс с more.tv,0,0,0
Угодье,2014,Россия,"короткометражка, ужасы",5.8,806,film,https://www.kinopoisk.ru/film/894214/,По подписке Плюс,0,0,0
Лазурный берег,2015,"Франция, Мальта","драма, мелодрама",5.8,11254,film,https://www.kinopoisk.ru/film/841272/,online,0,0,0
Золотой мальчик,1969,СССР,"мультфильм, короткометражка",5.8,445,film,https://www.kinopoisk.ru/film/259978/,По подписке Плюс,0,0,0
Сделано во Франции,2015,Франция,"триллер, драма",5.8,380,film,https://www.kinopoisk.ru/film/901024/,По подписке Плюс,0,0,0
Королева пустыни,2014,"США, Марокко","драма, мелодрама",5.8,3815,film,https://www.kinopoisk.ru/film/582257/,online,0,0,0
Братаны,2020,"Мексика, США","драма, комедия",5.8,312,film,https://www.kinopoisk.ru/film/1282217/,online,0,0,0
Родственный обмен,2004,Россия,комедия,5.8,404,film,https://www.kinopoisk.ru/film/405680/,По подписке Плюс,0,0,0
Рыжая кошка,1985,СССР,"мультфильм, короткометражка",5.8,133,film,https://www.kinopoisk.ru/film/586304/,По подписке Плюс,0,0,0
Персональный покупатель,2016,"Франция, Германия","ужасы, фэнтези",5.8,20001,film,https://www.kinopoisk.ru/film/914358/,По подписке Плюс,0,0,0
Мой психолог — Мистер Голубь,2018,США,"драма, комедия",5.8,232,film,https://www.kinopoisk.ru/film/811252/,online,0,0,0
